,date,year,month,hour,bikes_used,bike_used,year_month
419,2020-05-18T11:00:00,2020,5,11,0,181.0,2020-5
420,2020-05-18T12:00:00,2020,5,12,0,228.0,2020-5
421,2020-05-18T13:00:00,2020,5,13,0,251.0,2020-5
422,2020-05-18T14:00:00,2020,5,14,0,261.0,2020-5
423,2020-05-18T15:00:00,2020,5,15,0,278.0,2020-5
424,2020-05-18T16:00:00,2020,5,16,0,297.0,2020-5
425,2020-05-18T17:00:00,2020,5,17,0,416.0,2020-5
426,2020-05-18T18:00:00,2020,5,18,0,450.0,2020-5
427,2020-05-18T19:00:00,2020,5,19,0,337.0,2020-5
428,2020-05-18T20:00:00,2020,5,20,0,208.0,2020-5
429,2020-05-18T21:00:00,2020,5,21,0,145.0,2020-5
430,2020-05-18T22:00:00,2020,5,22,0,103.0,2020-5
431,2020-05-18T23:00:00,2020,5,23,0,101.0,2020-5
432,2020-05-19T00:00:00,2020,5,00,0,66.0,2020-5
433,2020-05-19T01:00:00,2020,5,01,0,60.0,2020-5
434,2020-05-19T02:00:00,2020,5,02,0,57.0,2020-5
435,2020-05-19T03:00:00,2020,5,03,0,61.0,2020-5
436,2020-05-19T04:00:00,2020,5,04,0,56.0,2020-5
437,2020-05-19T05:00:00,2020,5,05,0,75.0,2020-5
438,2020-05-19T06:00:00,2020,5,06,0,109.0,2020-5
439,2020-05-19T07:00:00,2020,5,07,0,180.0,2020-5
440,2020-05-19T08:00:00,2020,5,08,0,188.0,2020-5
441,2020-05-19T09:00:00,2020,5,09,0,149.0,2020-5
442,2020-05-19T10:00:00,2020,5,10,0,164.0,2020-5
443,2020-05-19T11:00:00,2020,5,11,0,217.0,2020-5
444,2020-05-19T12:00:00,2020,5,12,0,286.0,2020-5
445,2020-05-19T13:00:00,2020,5,13,0,296.0,2020-5
446,2020-05-19T14:00:00,2020,5,14,0,309.0,2020-5
447,2020-05-19T15:00:00,2020,5,15,0,328.0,2020-5
448,2020-05-19T16:00:00,2020,5,16,0,343.0,2020-5
449,2020-05-19T17:00:00,2020,5,17,0,429.0,2020-5
450,2020-05-19T18:00:00,2020,5,18,0,422.0,2020-5
451,2020-05-19T19:00:00,2020,5,19,0,281.0,2020-5
452,2020-05-19T20:00:00,2020,5,20,0,184.0,2020-5
453,2020-05-19T21:00:00,2020,5,21,0,139.0,2020-5
454,2020-05-19T22:00:00,2020,5,22,0,102.0,2020-5
455,2020-05-19T23:00:00,2020,5,23,0,88.0,2020-5
456,2020-05-20T00:00:00,2020,5,00,0,70.0,2020-5
457,2020-05-20T01:00:00,2020,5,01,0,58.0,2020-5
458,2020-05-20T02:00:00,2020,5,02,0,56.0,2020-5
459,2020-05-20T03:00:00,2020,5,03,0,57.0,2020-5
460,2020-05-20T04:00:00,2020,5,04,0,55.0,2020-5
461,2020-05-20T05:00:00,2020,5,05,0,79.0,2020-5
462,2020-05-20T06:00:00,2020,5,06,0,117.0,2020-5
463,2020-05-20T07:00:00,2020,5,07,0,173.0,2020-5
464,2020-05-20T08:00:00,2020,5,08,0,183.0,2020-5
465,2020-05-20T09:00:00,2020,5,09,0,166.0,2020-5
466,2020-05-20T10:00:00,2020,5,10,0,170.0,2020-5
467,2020-05-20T11:00:00,2020,5,11,0,212.0,2020-5
468,2020-05-20T12:00:00,2020,5,12,0,210.0,2020-5
469,2020-05-20T13:00:00,2020,5,13,0,232.0,2020-5
470,2020-05-20T14:00:00,2020,5,14,0,273.0,2020-5
471,2020-05-20T15:00:00,2020,5,15,0,295.0,2020-5
472,2020-05-20T16:00:00,2020,5,16,0,386.0,2020-5
473,2020-05-20T17:00:00,2020,5,17,0,433.0,2020-5
474,2020-05-20T18:00:00,2020,5,18,0,581.0,2020-5
475,2020-05-20T19:00:00,2020,5,19,0,430.0,2020-5
476,2020-05-20T20:00:00,2020,5,20,0,247.0,2020-5
477,2020-05-20T21:00:00,2020,5,21,0,121.0,2020-5
478,2020-05-20T22:00:00,2020,5,22,0,100.0,2020-5
479,2020-05-20T23:00:00,2020,5,23,0,86.0,2020-5
480,2020-05-21T00:00:00,2020,5,00,0,67.0,2020-5
481,2020-05-21T01:00:00,2020,5,01,0,55.0,2020-5
482,2020-05-21T02:00:00,2020,5,02,0,55.0,2020-5
483,2020-05-21T03:00:00,2020,5,03,0,49.0,2020-5
484,2020-05-21T04:00:00,2020,5,04,0,53.0,2020-5
485,2020-05-21T05:00:00,2020,5,05,0,66.0,2020-5
486,2020-05-21T06:00:00,2020,5,06,0,101.0,2020-5
487,2020-05-21T07:00:00,2020,5,07,0,168.0,2020-5
488,2020-05-21T08:00:00,2020,5,08,0,192.0,2020-5
489,2020-05-21T09:00:00,2020,5,09,0,156.0,2020-5
490,2020-05-21T10:00:00,2020,5,10,0,175.0,2020-5
491,2020-05-21T11:00:00,2020,5,11,0,204.0,2020-5
492,2020-05-21T12:00:00,2020,5,12,0,247.0,2020-5
493,2020-05-21T13:00:00,2020,5,13,0,275.0,2020-5
494,2020-05-21T14:00:00,2020,5,14,0,307.0,2020-5
495,2020-05-21T15:00:00,2020,5,15,0,321.0,2020-5
496,2020-05-21T16:00:00,2020,5,16,0,398.0,2020-5
497,2020-05-21T17:00:00,2020,5,17,0,582.0,2020-5
498,2020-05-21T18:00:00,2020,5,18,0,582.0,2020-5
499,2020-05-21T19:00:00,2020,5,19,0,429.0,2020-5
500,2020-05-21T20:00:00,2020,5,20,0,243.0,2020-5
501,2020-05-21T21:00:00,2020,5,21,0,175.0,2020-5
502,2020-05-21T22:00:00,2020,5,22,0,127.0,2020-5
503,2020-05-21T23:00:00,2020,5,23,0,84.0,2020-5
504,2020-05-22T00:00:00,2020,5,00,0,66.0,2020-5
505,2020-05-22T01:00:00,2020,5,01,0,60.0,2020-5
506,2020-05-22T02:00:00,2020,5,02,0,65.0,2020-5
507,2020-05-22T03:00:00,2020,5,03,0,56.0,2020-5
508,2020-05-22T04:00:00,2020,5,04,0,56.0,2020-5
509,2020-05-22T05:00:00,2020,5,05,0,57.0,2020-5
510,2020-05-22T06:00:00,2020,5,06,0,83.0,2020-5
511,2020-05-22T07:00:00,2020,5,07,0,82.0,2020-5
512,2020-05-22T08:00:00,2020,5,08,0,82.0,2020-5
513,2020-05-22T09:00:00,2020,5,09,0,76.0,2020-5
514,2020-05-22T10:00:00,2020,5,10,0,108.0,2020-5
515,2020-05-22T11:00:00,2020,5,11,0,132.0,2020-5
516,2020-05-22T12:00:00,2020,5,12,0,122.0,2020-5
517,2020-05-22T13:00:00,2020,5,13,0,112.0,2020-5
518,2020-05-22T14:00:00,2020,5,14,0,159.0,2020-5
519,2020-05-22T15:00:00,2020,5,15,0,317.0,2020-5
520,2020-05-22T16:00:00,2020,5,16,0,472.0,2020-5
521,2020-05-22T17:00:00,2020,5,17,0,565.0,2020-5
522,2020-05-22T18:00:00,2020,5,18,0,573.0,2020-5
523,2020-05-22T19:00:00,2020,5,19,0,418.0,2020-5
524,2020-05-22T20:00:00,2020,5,20,0,263.0,2020-5
525,2020-05-22T21:00:00,2020,5,21,0,180.0,2020-5
526,2020-05-22T22:00:00,2020,5,22,0,118.0,2020-5
527,2020-05-22T23:00:00,2020,5,23,0,112.0,2020-5
528,2020-05-23T00:00:00,2020,5,00,0,103.0,2020-5
529,2020-05-23T01:00:00,2020,5,01,0,66.0,2020-5
530,2020-05-23T02:00:00,2020,5,02,0,60.0,2020-5
531,2020-05-23T03:00:00,2020,5,03,0,61.0,2020-5
532,2020-05-23T04:00:00,2020,5,04,0,60.0,2020-5
533,2020-05-23T05:00:00,2020,5,05,0,67.0,2020-5
534,2020-05-23T06:00:00,2020,5,06,0,86.0,2020-5
535,2020-05-23T07:00:00,2020,5,07,0,115.0,2020-5
536,2020-05-23T08:00:00,2020,5,08,0,176.0,2020-5
537,2020-05-23T09:00:00,2020,5,09,0,293.0,2020-5
538,2020-05-23T10:00:00,2020,5,10,0,467.0,2020-5
539,2020-05-23T11:00:00,2020,5,11,0,725.0,2020-5
540,2020-05-23T12:00:00,2020,5,12,0,976.0,2020-5
541,2020-05-23T13:00:00,2020,5,13,0,1078.0,2020-5
542,2020-05-23T14:00:00,2020,5,14,0,1165.0,2020-5
543,2020-05-23T15:00:00,2020,5,15,0,1247.0,2020-5
544,2020-05-23T16:00:00,2020,5,16,0,1117.0,2020-5
545,2020-05-23T17:00:00,2020,5,17,0,1089.0,2020-5
546,2020-05-23T18:00:00,2020,5,18,0,1007.0,2020-5
547,2020-05-23T19:00:00,2020,5,19,0,819.0,2020-5
548,2020-05-23T20:00:00,2020,5,20,0,508.0,2020-5
549,2020-05-23T21:00:00,2020,5,21,0,297.0,2020-5
550,2020-05-23T22:00:00,2020,5,22,0,263.0,2020-5
551,2020-05-23T23:00:00,2020,5,23,0,203.0,2020-5
552,2020-05-24T00:00:00,2020,5,00,0,145.0,2020-5
553,2020-05-24T01:00:00,2020,5,01,0,134.0,2020-5
554,2020-05-24T02:00:00,2020,5,02,0,96.0,2020-5
555,2020-05-24T03:00:00,2020,5,03,0,82.0,2020-5
556,2020-05-24T04:00:00,2020,5,04,0,77.0,2020-5
557,2020-05-24T05:00:00,2020,5,05,0,92.0,2020-5
558,2020-05-24T06:00:00,2020,5,06,0,117.0,2020-5
559,2020-05-24T07:00:00,2020,5,07,0,132.0,2020-5
560,2020-05-24T08:00:00,2020,5,08,0,179.0,2020-5
561,2020-05-24T09:00:00,2020,5,09,0,276.0,2020-5
562,2020-05-24T10:00:00,2020,5,10,0,386.0,2020-5
563,2020-05-24T11:00:00,2020,5,11,0,487.0,2020-5
564,2020-05-24T12:00:00,2020,5,12,0,601.0,2020-5
565,2020-05-24T13:00:00,2020,5,13,0,740.0,2020-5
566,2020-05-24T14:00:00,2020,5,14,0,883.0,2020-5
567,2020-05-24T15:00:00,2020,5,15,0,894.0,2020-5
568,2020-05-24T16:00:00,2020,5,16,0,900.0,2020-5
569,2020-05-24T17:00:00,2020,5,17,0,774.0,2020-5
570,2020-05-24T18:00:00,2020,5,18,0,618.0,2020-5
571,2020-05-24T19:00:00,2020,5,19,0,464.0,2020-5
572,2020-05-24T20:00:00,2020,5,20,0,289.0,2020-5
573,2020-05-24T21:00:00,2020,5,21,0,206.0,2020-5
574,2020-05-24T22:00:00,2020,5,22,0,153.0,2020-5
575,2020-05-24T23:00:00,2020,5,23,0,141.0,2020-5
576,2020-05-25T00:00:00,2020,5,00,0,119.0,2020-5
577,2020-05-25T01:00:00,2020,5,01,0,95.0,2020-5
578,2020-05-25T02:00:00,2020,5,02,0,90.0,2020-5
579,2020-05-25T03:00:00,2020,5,03,0,96.0,2020-5
580,2020-05-25T04:00:00,2020,5,04,0,81.0,2020-5
581,2020-05-25T05:00:00,2020,5,05,0,92.0,2020-5
582,2020-05-25T06:00:00,2020,5,06,0,120.0,2020-5
583,2020-05-25T07:00:00,2020,5,07,0,146.0,2020-5
584,2020-05-25T08:00:00,2020,5,08,0,187.0,2020-5
585,2020-05-25T09:00:00,2020,5,09,0,272.0,2020-5
586,2020-05-25T10:00:00,2020,5,10,0,398.0,2020-5
587,2020-05-25T11:00:00,2020,5,11,0,623.0,2020-5
588,2020-05-25T12:00:00,2020,5,12,0,832.0,2020-5
589,2020-05-25T13:00:00,2020,5,13,0,1049.0,2020-5
590,2020-05-25T14:00:00,2020,5,14,0,1109.0,2020-5
591,2020-05-25T15:00:00,2020,5,15,0,1199.0,2020-5
592,2020-05-25T16:00:00,2020,5,16,0,1220.0,2020-5
593,2020-05-25T17:00:00,2020,5,17,0,1094.0,2020-5
594,2020-05-25T18:00:00,2020,5,18,0,1021.0,2020-5
595,2020-05-25T19:00:00,2020,5,19,0,761.0,2020-5
596,2020-05-25T20:00:00,2020,5,20,0,546.0,2020-5
597,2020-05-25T21:00:00,2020,5,21,0,307.0,2020-5
598,2020-05-25T22:00:00,2020,5,22,0,201.0,2020-5
599,2020-05-25T23:00:00,2020,5,23,0,159.0,2020-5
600,2020-05-26T00:00:00,2020,5,00,0,143.0,2020-5
601,2020-05-26T01:00:00,2020,5,01,0,122.0,2020-5
602,2020-05-26T02:00:00,2020,5,02,0,113.0,2020-5
603,2020-05-26T03:00:00,2020,5,03,0,108.0,2020-5
604,2020-05-26T04:00:00,2020,5,04,0,111.0,2020-5
605,2020-05-26T05:00:00,2020,5,05,0,135.0,2020-5
606,2020-05-26T06:00:00,2020,5,06,0,175.0,2020-5
607,2020-05-26T07:00:00,2020,5,07,0,224.0,2020-5
608,2020-05-26T08:00:00,2020,5,08,0,268.0,2020-5
609,2020-05-26T09:00:00,2020,5,09,0,254.0,2020-5
610,2020-05-26T10:00:00,2020,5,10,0,260.0,2020-5
611,2020-05-26T11:00:00,2020,5,11,0,304.0,2020-5
612,2020-05-26T12:00:00,2020,5,12,0,371.0,2020-5
613,2020-05-26T13:00:00,2020,5,13,0,403.0,2020-5
614,2020-05-26T14:00:00,2020,5,14,0,465.0,2020-5
615,2020-05-26T15:00:00,2020,5,15,0,460.0,2020-5
616,2020-05-26T16:00:00,2020,5,16,0,523.0,2020-5
617,2020-05-26T17:00:00,2020,5,17,0,749.0,2020-5
618,2020-05-26T18:00:00,2020,5,18,0,763.0,2020-5
619,2020-05-26T19:00:00,2020,5,19,0,649.0,2020-5
620,2020-05-26T20:00:00,2020,5,20,0,457.0,2020-5
621,2020-05-26T21:00:00,2020,5,21,0,251.0,2020-5
622,2020-05-26T22:00:00,2020,5,22,0,183.0,2020-5
623,2020-05-26T23:00:00,2020,5,23,0,145.0,2020-5
624,2020-05-27T00:00:00,2020,5,00,0,125.0,2020-5
625,2020-05-27T01:00:00,2020,5,01,0,100.0,2020-5
626,2020-05-27T02:00:00,2020,5,02,0,100.0,2020-5
627,2020-05-27T03:00:00,2020,5,03,0,101.0,2020-5
628,2020-05-27T04:00:00,2020,5,04,0,104.0,2020-5
629,2020-05-27T05:00:00,2020,5,05,0,127.0,2020-5
630,2020-05-27T06:00:00,2020,5,06,0,174.0,2020-5
631,2020-05-27T07:00:00,2020,5,07,0,227.0,2020-5
632,2020-05-27T08:00:00,2020,5,08,0,265.0,2020-5
633,2020-05-27T09:00:00,2020,5,09,0,268.0,2020-5
634,2020-05-27T10:00:00,2020,5,10,0,246.0,2020-5
635,2020-05-27T11:00:00,2020,5,11,0,286.0,2020-5
636,2020-05-27T12:00:00,2020,5,12,0,332.0,2020-5
637,2020-05-27T13:00:00,2020,5,13,0,379.0,2020-5
638,2020-05-27T14:00:00,2020,5,14,0,388.0,2020-5
639,2020-05-27T15:00:00,2020,5,15,0,405.0,2020-5
640,2020-05-27T16:00:00,2020,5,16,0,423.0,2020-5
641,2020-05-27T17:00:00,2020,5,17,0,677.0,2020-5
642,2020-05-27T18:00:00,2020,5,18,0,748.0,2020-5
643,2020-05-27T19:00:00,2020,5,19,0,649.0,2020-5
644,2020-05-27T20:00:00,2020,5,20,0,432.0,2020-5
645,2020-05-27T21:00:00,2020,5,21,0,231.0,2020-5
646,2020-05-27T22:00:00,2020,5,22,0,167.0,2020-5
647,2020-05-27T23:00:00,2020,5,23,0,139.0,2020-5
648,2020-05-28T00:00:00,2020,5,00,0,102.0,2020-5
649,2020-05-28T01:00:00,2020,5,01,0,93.0,2020-5
650,2020-05-28T02:00:00,2020,5,02,0,90.0,2020-5
651,2020-05-28T03:00:00,2020,5,03,0,84.0,2020-5
652,2020-05-28T04:00:00,2020,5,04,0,91.0,2020-5
653,2020-05-28T05:00:00,2020,5,05,0,114.0,2020-5
654,2020-05-28T06:00:00,2020,5,06,0,148.0,2020-5
655,2020-05-28T07:00:00,2020,5,07,0,190.0,2020-5
656,2020-05-28T08:00:00,2020,5,08,0,206.0,2020-5
657,2020-05-28T09:00:00,2020,5,09,0,157.0,2020-5
658,2020-05-28T10:00:00,2020,5,10,0,152.0,2020-5
659,2020-05-28T11:00:00,2020,5,11,0,188.0,2020-5
660,2020-05-28T12:00:00,2020,5,12,0,231.0,2020-5
661,2020-05-28T13:00:00,2020,5,13,0,230.0,2020-5
662,2020-05-28T14:00:00,2020,5,14,0,239.0,2020-5
663,2020-05-28T15:00:00,2020,5,15,0,241.0,2020-5
664,2020-05-28T16:00:00,2020,5,16,0,370.0,2020-5
665,2020-05-28T17:00:00,2020,5,17,0,478.0,2020-5
666,2020-05-28T18:00:00,2020,5,18,0,595.0,2020-5
667,2020-05-28T19:00:00,2020,5,19,0,500.0,2020-5
668,2020-05-28T20:00:00,2020,5,20,0,370.0,2020-5
669,2020-05-28T21:00:00,2020,5,21,0,260.0,2020-5
670,2020-05-28T22:00:00,2020,5,22,0,152.0,2020-5
671,2020-05-28T23:00:00,2020,5,23,0,131.0,2020-5
672,2020-05-29T00:00:00,2020,5,00,0,105.0,2020-5
673,2020-05-29T01:00:00,2020,5,01,0,89.0,2020-5
674,2020-05-29T02:00:00,2020,5,02,0,93.0,2020-5
675,2020-05-29T03:00:00,2020,5,03,0,83.0,2020-5
676,2020-05-29T04:00:00,2020,5,04,0,79.0,2020-5
677,2020-05-29T05:00:00,2020,5,05,0,100.0,2020-5
678,2020-05-29T06:00:00,2020,5,06,0,180.0,2020-5
679,2020-05-29T07:00:00,2020,5,07,0,199.0,2020-5
680,2020-05-29T08:00:00,2020,5,08,0,238.0,2020-5
681,2020-05-29T09:00:00,2020,5,09,0,255.0,2020-5
682,2020-05-29T10:00:00,2020,5,10,0,256.0,2020-5
683,2020-05-29T11:00:00,2020,5,11,0,269.0,2020-5
684,2020-05-29T12:00:00,2020,5,12,0,379.0,2020-5
685,2020-05-29T13:00:00,2020,5,13,0,405.0,2020-5
686,2020-05-29T14:00:00,2020,5,14,0,439.0,2020-5
687,2020-05-29T15:00:00,2020,5,15,0,468.0,2020-5
688,2020-05-29T16:00:00,2020,5,16,0,536.0,2020-5
689,2020-05-29T17:00:00,2020,5,17,0,693.0,2020-5
690,2020-05-29T18:00:00,2020,5,18,0,687.0,2020-5
691,2020-05-29T19:00:00,2020,5,19,0,745.0,2020-5
692,2020-05-29T20:00:00,2020,5,20,0,546.0,2020-5
693,2020-05-29T21:00:00,2020,5,21,0,404.0,2020-5
694,2020-05-29T22:00:00,2020,5,22,0,355.0,2020-5
695,2020-05-29T23:00:00,2020,5,23,0,270.0,2020-5
696,2020-05-30T00:00:00,2020,5,00,0,174.0,2020-5
697,2020-05-30T01:00:00,2020,5,01,0,141.0,2020-5
698,2020-05-30T02:00:00,2020,5,02,0,141.0,2020-5
699,2020-05-30T03:00:00,2020,5,03,0,112.0,2020-5
700,2020-05-30T04:00:00,2020,5,04,0,100.0,2020-5
701,2020-05-30T05:00:00,2020,5,05,0,107.0,2020-5
702,2020-05-30T06:00:00,2020,5,06,0,150.0,2020-5
703,2020-05-30T07:00:00,2020,5,07,0,203.0,2020-5
704,2020-05-30T08:00:00,2020,5,08,0,275.0,2020-5
705,2020-05-30T09:00:00,2020,5,09,0,453.0,2020-5
706,2020-05-30T10:00:00,2020,5,10,0,540.0,2020-5
707,2020-05-30T11:00:00,2020,5,11,0,711.0,2020-5
708,2020-05-30T12:00:00,2020,5,12,0,884.0,2020-5
709,2020-05-30T13:00:00,2020,5,13,0,1107.0,2020-5
710,2020-05-30T14:00:00,2020,5,14,0,1206.0,2020-5
711,2020-05-30T15:00:00,2020,5,15,0,1199.0,2020-5
712,2020-05-30T16:00:00,2020,5,16,0,1227.0,2020-5
713,2020-05-30T17:00:00,2020,5,17,0,1072.0,2020-5
714,2020-05-30T18:00:00,2020,5,18,0,1083.0,2020-5
715,2020-05-30T19:00:00,2020,5,19,0,1053.0,2020-5
716,2020-05-30T20:00:00,2020,5,20,0,830.0,2020-5
717,2020-05-30T21:00:00,2020,5,21,0,603.0,2020-5
718,2020-05-30T22:00:00,2020,5,22,0,477.0,2020-5
719,2020-05-30T23:00:00,2020,5,23,0,437.0,2020-5
720,2020-05-31T00:00:00,2020,5,00,0,400.0,2020-5
721,2020-05-31T01:00:00,2020,5,01,0,240.0,2020-5
722,2020-05-31T02:00:00,2020,5,02,0,189.0,2020-5
723,2020-05-31T03:00:00,2020,5,03,0,142.0,2020-5
724,2020-05-31T04:00:00,2020,5,04,0,143.0,2020-5
725,2020-05-31T05:00:00,2020,5,05,0,147.0,2020-5
726,2020-05-31T06:00:00,2020,5,06,0,157.0,2020-5
727,2020-05-31T07:00:00,2020,5,07,0,230.0,2020-5
728,2020-05-31T08:00:00,2020,5,08,0,294.0,2020-5
729,2020-05-31T09:00:00,2020,5,09,0,429.0,2020-5
730,2020-05-31T10:00:00,2020,5,10,0,614.0,2020-5
731,2020-05-31T11:00:00,2020,5,11,0,857.0,2020-5
732,2020-05-31T12:00:00,2020,5,12,0,1014.0,2020-5
733,2020-05-31T13:00:00,2020,5,13,0,1211.0,2020-5
734,2020-05-31T14:00:00,2020,5,14,0,1402.0,2020-5
735,2020-05-31T15:00:00,2020,5,15,0,1481.0,2020-5
736,2020-05-31T16:00:00,2020,5,16,0,957.0,2020-5
737,2020-05-31T17:00:00,2020,5,17,0,436.0,2020-5
738,2020-05-31T18:00:00,2020,5,18,0,341.0,2020-5
739,2020-05-31T19:00:00,2020,5,19,0,308.0,2020-5
740,2020-05-31T20:00:00,2020,5,20,0,239.0,2020-5
741,2020-05-31T21:00:00,2020,5,21,0,149.0,2020-5
742,2020-05-31T22:00:00,2020,5,22,0,118.0,2020-5
743,2020-05-31T23:00:00,2020,5,23,0,114.0,2020-5
744,2020-06-01T00:00:00,2020,6,00,0,115.0,2020-6
745,2020-06-01T01:00:00,2020,6,01,0,111.0,2020-6
746,2020-06-01T02:00:00,2020,6,02,0,106.0,2020-6
747,2020-06-01T03:00:00,2020,6,03,0,103.0,2020-6
748,2020-06-01T04:00:00,2020,6,04,0,104.0,2020-6
749,2020-06-01T05:00:00,2020,6,05,0,104.0,2020-6
750,2020-06-01T06:00:00,2020,6,06,0,189.0,2020-6
751,2020-06-01T07:00:00,2020,6,07,0,250.0,2020-6
752,2020-06-01T08:00:00,2020,6,08,0,317.0,2020-6
753,2020-06-01T09:00:00,2020,6,09,0,305.0,2020-6
754,2020-06-01T10:00:00,2020,6,10,0,295.0,2020-6
755,2020-06-01T11:00:00,2020,6,11,0,349.0,2020-6
756,2020-06-01T12:00:00,2020,6,12,0,439.0,2020-6
757,2020-06-01T13:00:00,2020,6,13,0,485.0,2020-6
758,2020-06-01T14:00:00,2020,6,14,0,502.0,2020-6
759,2020-06-01T15:00:00,2020,6,15,0,569.0,2020-6
760,2020-06-01T16:00:00,2020,6,16,0,711.0,2020-6
761,2020-06-01T17:00:00,2020,6,17,0,1005.0,2020-6
762,2020-06-01T18:00:00,2020,6,18,0,897.0,2020-6
763,2020-06-01T19:00:00,2020,6,19,0,239.0,2020-6
764,2020-06-01T20:00:00,2020,6,20,0,169.0,2020-6
765,2020-06-01T21:00:00,2020,6,21,0,153.0,2020-6
766,2020-06-01T22:00:00,2020,6,22,0,123.0,2020-6
767,2020-06-01T23:00:00,2020,6,23,0,111.0,2020-6
768,2020-06-02T00:00:00,2020,6,00,0,109.0,2020-6
769,2020-06-02T01:00:00,2020,6,01,0,107.0,2020-6
770,2020-06-02T02:00:00,2020,6,02,0,108.0,2020-6
771,2020-06-02T03:00:00,2020,6,03,0,108.0,2020-6
772,2020-06-02T04:00:00,2020,6,04,0,108.0,2020-6
773,2020-06-02T05:00:00,2020,6,05,0,111.0,2020-6
774,2020-06-02T06:00:00,2020,6,06,0,206.0,2020-6
775,2020-06-02T07:00:00,2020,6,07,0,268.0,2020-6
776,2020-06-02T08:00:00,2020,6,08,0,297.0,2020-6
777,2020-06-02T09:00:00,2020,6,09,0,290.0,2020-6
778,2020-06-02T10:00:00,2020,6,10,0,295.0,2020-6
779,2020-06-02T11:00:00,2020,6,11,0,351.0,2020-6
780,2020-06-02T12:00:00,2020,6,12,0,407.0,2020-6
781,2020-06-02T13:00:00,2020,6,13,0,437.0,2020-6
782,2020-06-02T14:00:00,2020,6,14,0,504.0,2020-6
783,2020-06-02T15:00:00,2020,6,15,0,615.0,2020-6
784,2020-06-02T16:00:00,2020,6,16,0,851.0,2020-6
785,2020-06-02T17:00:00,2020,6,17,0,1100.0,2020-6
786,2020-06-02T18:00:00,2020,6,18,0,1140.0,2020-6
787,2020-06-02T19:00:00,2020,6,19,0,332.0,2020-6
788,2020-06-02T20:00:00,2020,6,20,0,223.0,2020-6
789,2020-06-02T21:00:00,2020,6,21,0,186.0,2020-6
790,2020-06-02T22:00:00,2020,6,22,0,148.0,2020-6
791,2020-06-02T23:00:00,2020,6,23,0,144.0,2020-6
792,2020-06-03T00:00:00,2020,6,00,0,130.0,2020-6
793,2020-06-03T01:00:00,2020,6,01,0,130.0,2020-6
794,2020-06-03T02:00:00,2020,6,02,0,126.0,2020-6
795,2020-06-03T03:00:00,2020,6,03,0,123.0,2020-6
796,2020-06-03T04:00:00,2020,6,04,0,124.0,2020-6
797,2020-06-03T05:00:00,2020,6,05,0,129.0,2020-6
798,2020-06-03T06:00:00,2020,6,06,0,212.0,2020-6
799,2020-06-03T07:00:00,2020,6,07,0,289.0,2020-6
800,2020-06-03T08:00:00,2020,6,08,0,360.0,2020-6
801,2020-06-03T09:00:00,2020,6,09,0,329.0,2020-6
802,2020-06-03T10:00:00,2020,6,10,0,357.0,2020-6
803,2020-06-03T11:00:00,2020,6,11,0,378.0,2020-6
804,2020-06-03T12:00:00,2020,6,12,0,477.0,2020-6
805,2020-06-03T13:00:00,2020,6,13,0,455.0,2020-6
806,2020-06-03T14:00:00,2020,6,14,0,504.0,2020-6
807,2020-06-03T15:00:00,2020,6,15,0,526.0,2020-6
808,2020-06-03T16:00:00,2020,6,16,0,699.0,2020-6
809,2020-06-03T17:00:00,2020,6,17,0,921.0,2020-6
810,2020-06-03T18:00:00,2020,6,18,0,969.0,2020-6
811,2020-06-03T19:00:00,2020,6,19,0,916.0,2020-6
812,2020-06-03T20:00:00,2020,6,20,0,768.0,2020-6
813,2020-06-03T21:00:00,2020,6,21,0,550.0,2020-6
814,2020-06-03T22:00:00,2020,6,22,0,350.0,2020-6
815,2020-06-03T23:00:00,2020,6,23,0,158.0,2020-6
816,2020-06-04T00:00:00,2020,6,00,0,145.0,2020-6
817,2020-06-04T01:00:00,2020,6,01,0,136.0,2020-6
818,2020-06-04T02:00:00,2020,6,02,0,133.0,2020-6
819,2020-06-04T03:00:00,2020,6,03,0,132.0,2020-6
820,2020-06-04T04:00:00,2020,6,04,0,131.0,2020-6
821,2020-06-04T05:00:00,2020,6,05,0,138.0,2020-6
822,2020-06-04T06:00:00,2020,6,06,0,225.0,2020-6
823,2020-06-04T07:00:00,2020,6,07,0,291.0,2020-6
824,2020-06-04T08:00:00,2020,6,08,0,350.0,2020-6
825,2020-06-04T09:00:00,2020,6,09,0,326.0,2020-6
826,2020-06-04T10:00:00,2020,6,10,0,345.0,2020-6
827,2020-06-04T11:00:00,2020,6,11,0,406.0,2020-6
828,2020-06-04T12:00:00,2020,6,12,0,449.0,2020-6
829,2020-06-04T13:00:00,2020,6,13,0,409.0,2020-6
830,2020-06-04T14:00:00,2020,6,14,0,439.0,2020-6
831,2020-06-04T15:00:00,2020,6,15,0,530.0,2020-6
832,2020-06-04T16:00:00,2020,6,16,0,606.0,2020-6
833,2020-06-04T17:00:00,2020,6,17,0,836.0,2020-6
834,2020-06-04T18:00:00,2020,6,18,0,878.0,2020-6
835,2020-06-04T19:00:00,2020,6,19,0,768.0,2020-6
836,2020-06-04T20:00:00,2020,6,20,0,275.0,2020-6
837,2020-06-04T21:00:00,2020,6,21,0,227.0,2020-6
838,2020-06-04T22:00:00,2020,6,22,0,237.0,2020-6
839,2020-06-04T23:00:00,2020,6,23,0,169.0,2020-6
840,2020-06-05T00:00:00,2020,6,00,0,143.0,2020-6
